timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-22T01:06:21,experiment3_heap_sized,704ce4d2-efe6-4186-9201-bd944e5e26d1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.12582575000124,3.401979143507492e-05,5.955238456237839e-07,4.095666666666667,0.005400000000000001,3.0,0.00010039176988609725,2.392522232942524e-08,2.6703119619342038e-05,0.00012711881472776871,The Netherlands,NLD,south holland,,,macOS-26.0.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,12,Apple M2 Pro,1,Apple M2 Pro,4.4728,52.17,16.0,machine,N,1.0
